lang1,lang2,wals_euclidean_dist,country_code_1,country_code_2
por,eng,142.1286442918744,BR,IN
por,eng,142.1286442918744,BR,NZ
por,eng,142.1286442918744,BR,US
por,eng,142.1286442918744,PT,AU
por,eng,142.1286442918744,PT,CA
por,eng,142.1286442918744,PT,GB
por,eng,142.1286442918744,PT,IE
por,eng,142.1286442918744,PT,IN
por,eng,142.1286442918744,PT,NZ
por,eng,142.1286442918744,PT,US
rum,eng,150.84308939108126,RO,AU
rum,eng,150.84308939108126,RO,CA
rum,eng,150.84308939108126,RO,GB
rum,eng,150.84308939108126,RO,IE
rum,eng,150.84308939108126,RO,IN
rum,eng,150.84308939108126,RO,NZ
rum,eng,150.84308939108126,RO,US
rus,eng,118.52280309371879,RU,AU
rus,eng,118.52280309371879,RU,CA
rus,eng,118.52280309371879,RU,GB
rus,eng,118.52280309371879,RU,IE
rus,eng,118.52280309371879,RU,IN
rus,eng,118.52280309371879,RU,NZ
rus,eng,118.52280309371879,RU,US
slo,eng,146.679083459683,SK,AU
slo,eng,146.679083459683,SK,CA
slo,eng,146.679083459683,SK,GB
slo,eng,146.679083459683,SK,IE
slo,eng,146.679083459683,SK,IN
slo,eng,146.679083459683,SK,NZ
slo,eng,146.679083459683,SK,US
slv,eng,149.86605120823214,SI,AU
slv,eng,149.86605120823214,SI,CA
slv,eng,149.86605120823214,SI,GB
slv,eng,149.86605120823214,SI,IE
slv,eng,149.86605120823214,SI,IN
slv,eng,149.86605120823214,SI,NZ
slv,eng,149.86605120823214,SI,US
spa,eng,143.3610265111319,AR,AU
spa,eng,143.3610265111319,AR,CA
spa,eng,143.3610265111319,AR,GB
spa,eng,143.3610265111319,AR,IE
spa,eng,143.3610265111319,AR,IN
spa,eng,143.3610265111319,AR,NZ
spa,eng,143.3610265111319,AR,US
spa,eng,143.3610265111319,CL,AU
spa,eng,143.3610265111319,CL,CA
spa,eng,143.3610265111319,CL,GB
spa,eng,143.3610265111319,CL,IE
spa,eng,143.3610265111319,CL,IN
spa,eng,143.3610265111319,CL,NZ
spa,eng,143.3610265111319,CL,US
spa,eng,143.3610265111319,CO,AU
spa,eng,143.3610265111319,CO,CA
spa,eng,143.3610265111319,CO,GB
spa,eng,143.3610265111319,CO,IE
spa,eng,143.3610265111319,CO,IN
spa,eng,143.3610265111319,CO,NZ
spa,eng,143.3610265111319,CO,US
spa,eng,143.3610265111319,ES,AU
spa,eng,143.3610265111319,ES,CA
spa,eng,143.3610265111319,ES,GB
spa,eng,143.3610265111319,ES,IE
spa,eng,143.3610265111319,ES,IN
spa,eng,143.3610265111319,ES,NZ
spa,eng,143.3610265111319,ES,US
spa,eng,143.3610265111319,MX,AU
spa,eng,143.3610265111319,MX,CA
spa,eng,143.3610265111319,MX,GB
spa,eng,143.3610265111319,MX,IE
spa,eng,143.3610265111319,MX,IN
spa,eng,143.3610265111319,MX,NZ
spa,eng,143.3610265111319,MX,US
srb,eng,150.0823148585475,HR,AU
srb,eng,150.0823148585475,HR,CA
srb,eng,150.0823148585475,HR,GB
srb,eng,150.0823148585475,HR,IE
srb,eng,150.0823148585475,HR,IN
srb,eng,150.0823148585475,HR,NZ
srb,eng,150.0823148585475,HR,US
srb,eng,150.0823148585475,RS,AU
srb,eng,150.0823148585475,RS,CA
srb,eng,150.0823148585475,RS,GB
srb,eng,150.0823148585475,RS,IE
srb,eng,150.0823148585475,RS,IN
srb,eng,150.0823148585475,RS,NZ
srb,eng,150.0823148585475,RS,US
swe,eng,139.79488230792103,SE,AU
swe,eng,139.79488230792103,SE,CA
swe,eng,139.79488230792103,SE,GB
swe,eng,139.79488230792103,SE,IE
swe,eng,139.79488230792103,SE,IN
swe,eng,139.79488230792103,SE,NZ
swe,eng,139.79488230792103,SE,US
tgl,eng,170.74690843528595,PH,AU
tgl,eng,170.74690843528595,PH,CA
tgl,eng,170.74690843528595,PH,GB
tgl,eng,170.74690843528595,PH,IE
tgl,eng,170.74690843528595,PH,IN
tgl,eng,170.74690843528595,PH,NZ
tgl,eng,170.74690843528595,PH,US
tha,eng,196.374499309317,TH,AU
tha,eng,196.374499309317,TH,CA
tha,eng,196.374499309317,TH,GB
tha,eng,196.374499309317,TH,IE
tha,eng,196.374499309317,TH,IN
tha,eng,196.374499309317,TH,NZ
tha,eng,196.374499309317,TH,US
tur,eng,169.3507760323158,TR,AU
tur,eng,169.3507760323158,TR,CA
tur,eng,169.3507760323158,TR,GB
tur,eng,169.3507760323158,TR,IE
tur,eng,169.3507760323158,TR,IN
tur,eng,169.3507760323158,TR,NZ
tur,eng,169.3507760323158,TR,US
ukr,eng,148.8808647331636,UA,AU
ukr,eng,148.8808647331636,UA,CA
ukr,eng,148.8808647331636,UA,GB
ukr,eng,148.8808647331636,UA,IE
ukr,eng,148.8808647331636,UA,IN
ukr,eng,148.8808647331636,UA,NZ
ukr,eng,148.8808647331636,UA,US
urd,eng,152.64404428355306,PK,AU
urd,eng,152.64404428355306,PK,CA
urd,eng,152.64404428355306,PK,GB
urd,eng,152.64404428355306,PK,IE
urd,eng,152.64404428355306,PK,IN
urd,eng,152.64404428355306,PK,NZ
urd,eng,152.64404428355306,PK,US
vie,eng,188.3424006882271,VN,AU
vie,eng,188.3424006882271,VN,CA
vie,eng,188.3424006882271,VN,GB
vie,eng,188.3424006882271,VN,IE
vie,eng,188.3424006882271,VN,IN
vie,eng,188.3424006882271,VN,NZ
vie,eng,188.3424006882271,VN,US
zul,eng,177.3480325221297,ZA,AU
zul,eng,177.3480325221297,ZA,CA
zul,eng,177.3480325221297,ZA,GB
zul,eng,177.3480325221297,ZA,IE
zul,eng,177.3480325221297,ZA,IN
zul,eng,177.3480325221297,ZA,NZ
zul,eng,177.3480325221297,ZA,US
ara,est,63.334682253556096,AE,EE
ara,est,63.334682253556096,DZ,EE
ara,est,63.334682253556096,EG,EE
ara,est,63.334682253556096,IQ,EE
ara,est,63.334682253556096,JO,EE
ara,est,63.334682253556096,KW,EE
ara,est,63.334682253556096,QA,EE
ara,est,63.334682253556096,SA,EE
bel,est,135.16025043274738,BY,EE
bul,est,99.7133501008843,BG,EE
chi,est,114.0127028525199,HK,EE
chi,est,114.0127028525199,TW,EE
cmn,est,127.39906674080217,SG,EE
cze,est,40.29709969044136,CZ,EE
dan,est,106.47363162526358,DK,EE
dut,est,77.46241005637401,BE,EE
dut,est,77.46241005637401,NL,EE
eng,est,147.2720105672158,AU,EE
eng,est,147.2720105672158,CA,EE
eng,est,147.2720105672158,GB,EE
eng,est,147.2720105672158,IE,EE
eng,est,147.2720105672158,IN,EE
eng,est,147.2720105672158,NZ,EE
eng,est,147.2720105672158,US,EE
est,est,0,EE,EE
fin,est,119.86508455619513,FI,EE
fre,est,165.69869950342695,FR,EE
ger,est,157.41152493720202,AT,EE
ger,est,157.41152493720202,CH,EE
ger,est,157.41152493720202,DE,EE
gre,est,36.712934126434185,GR,EE
heb,est,96.70699402789906,IL,EE
hun,est,170.90648333259404,HU,EE
ind,est,142.7679655613013,ID,EE
ita,est,103.2444510999841,IT,EE
jpn,est,149.8768969936043,JP,EE
kaz,est,44.37730789600327,KZ,EE
khm,est,94.68499532291702,KH,EE
kor,est,137.51061399156916,KR,EE
lav,est,106.51988324063522,LV,EE
lit,est,67.53324963231015,LT,EE
may,est,146.9271106914571,MY,EE
nor,est,53.85328945806854,NO,EE
pol,est,58.7996708182754,PL,EE
por,est,65.63547176815636,BR,EE
por,est,65.63547176815636,PT,EE
rum,est,40.94884717768159,RO,EE
rus,est,145.74063714301204,RU,EE
slo,est,44.40811820471277,SK,EE
slv,est,36.93084722340402,SI,EE
spa,est,160.1030153753734,AR,EE
spa,est,160.1030153753734,CL,EE
spa,est,160.1030153753734,CO,EE
spa,est,160.1030153753734,ES,EE
spa,est,160.1030153753734,MX,EE
srb,est,37.87991830202513,HR,EE
srb,est,37.87991830202513,RS,EE
swe,est,77.98062043944836,SE,EE
tgl,est,90.51543080035046,PH,EE
tha,est,138.19334196102378,TH,EE
tur,est,115.42307845714176,TR,EE
ukr,est,47.53657864856323,UA,EE
urd,est,46.74174895019951,PK,EE
vie,est,136.8120437193641,VN,EE
zul,est,128.73673390409408,ZA,EE
ara,fin,132.15277234603616,AE,FI
ara,fin,132.15277234603616,DZ,FI
ara,fin,132.15277234603616,EG,FI
ara,fin,132.15277234603616,IQ,FI
ara,fin,132.15277234603616,JO,FI
ara,fin,132.15277234603616,KW,FI
ara,fin,132.15277234603616,QA,FI
ara,fin,132.15277234603616,SA,FI
bel,fin,177.6337118897104,BY,FI
bul,fin,108.87523249477361,BG,FI
chi,fin,163.82569755032375,HK,FI
chi,fin,163.82569755032375,TW,FI
cmn,fin,163.82232329539954,SG,FI
cze,fin,124.78530573089476,CZ,FI
dan,fin,157.46834902838373,DK,FI
dut,fin,126.41203169147146,BE,FI
dut,fin,126.41203169147146,NL,FI
eng,fin,140.89889442723018,AU,FI
eng,fin,140.89889442723018,CA,FI
eng,fin,140.89889442723018,GB,FI
eng,fin,140.89889442723018,IE,FI
eng,fin,140.89889442723018,IN,FI
eng,fin,140.89889442723018,NZ,FI
eng,fin,140.89889442723018,US,FI
est,fin,119.86508455619513,EE,FI
fin,fin,0,FI,FI
fre,fin,136.25397151423948,FR,FI
ger,fin,135.3062247645102,AT,FI
ger,fin,135.3062247645102,CH,FI
ger,fin,135.3062247645102,DE,FI
gre,fin,123.20902559150902,GR,FI
heb,fin,137.15754138356905,IL,FI
hun,fin,141.42088250875443,HU,FI
ind,fin,170.91088609311112,ID,FI
ita,fin,104.7121268731498,IT,FI
jpn,fin,178.84008886296965,JP,FI
kaz,fin,123.33271533698867,KZ,FI
khm,fin,141.04897239780396,KH,FI
kor,fin,170.06754276064467,KR,FI
lav,fin,134.49651312328655,LV,FI
lit,fin,125.95986930259572,LT,FI
may,fin,180.99427638736682,MY,FI
nor,fin,125.46362066854334,NO,FI
pol,fin,124.05737809955053,PL,FI
por,fin,126.486835758182,BR,FI
por,fin,126.486835758182,PT,FI
rum,fin,123.66389203326096,RO,FI
rus,fin,112.81082865479021,RU,FI
slo,fin,122.404854891315,SK,FI
slv,fin,123.2741332627232,SI,FI
spa,fin,138.57267955588367,AR,FI
spa,fin,138.57267955588367,CL,FI
spa,fin,138.57267955588367,CO,FI
spa,fin,138.57267955588367,ES,FI
spa,fin,138.57267955588367,MX,FI
srb,fin,123.59146805779616,HR,FI
srb,fin,123.59146805779616,RS,FI
swe,fin,132.92755353956363,SE,FI
tgl,fin,148.3021773195125,PH,FI
tha,fin,168.4844500111473,TH,FI
tur,fin,120.10628793739444,TR,FI
ukr,fin,127.10301376686189,UA,FI
urd,fin,123.24662054207633,PK,FI
vie,fin,163.42508174911376,VN,FI
zul,fin,162.35433903766304,ZA,FI
ara,fre,174.3368478964804,AE,FR
ara,fre,174.3368478964804,DZ,FR
ara,fre,174.3368478964804,EG,FR
ara,fre,174.3368478964804,IQ,FR
ara,fre,174.3368478964804,JO,FR
ara,fre,174.3368478964804,KW,FR
ara,fre,174.3368478964804,QA,FR
ara,fre,174.3368478964804,SA,FR
bel,fre,211.74243630194394,BY,FR
bul,fre,160.01083147295572,BG,FR
chi,fre,199.39565480889758,HK,FR
chi,fre,199.39565480889758,TW,FR
cmn,fre,198.57639978875326,SG,FR
cze,fre,168.51238631323767,CZ,FR
dan,fre,222.14551916244537,DK,FR
dut,fre,161.0542316794201,BE,FR
dut,fre,161.0542316794201,NL,FR
eng,fre,120.58338994033157,AU,FR
eng,fre,120.58338994033157,CA,FR
eng,fre,120.58338994033157,GB,FR
eng,fre,120.58338994033157,IE,FR
eng,fre,120.58338994033157,IN,FR
eng,fre,120.58338994033157,NZ,FR
eng,fre,120.58338994033157,US,FR
est,fre,165.69869950342695,EE,FR
fin,fre,136.25397151423948,FI,FR
fre,fre,0,FR,FR
ger,fre,113.45959196289431,AT,FR
ger,fre,113.45959196289431,CH,FR
ger,fre,113.45959196289431,DE,FR
gre,fre,167.94592966492655,GR,FR
heb,fre,169.3893846470234,IL,FR
hun,fre,188.49392898681918,HU,FR
ind,fre,207.03581838421374,ID,FR
ita,fre,139.261344666058,IT,FR
jpn,fre,179.63896058823207,JP,FR
kaz,fre,168.95761370652352,KZ,FR
khm,fre,177.94671001272695,KH,FR
kor,fre,174.12742526721848,KR,FR
lav,fre,171.37828263917223,LV,FR
lit,fre,168.33398427479642,LT,FR
may,fre,210.37831860292178,MY,FR
nor,fre,160.8982981904529,NO,FR
pol,fre,165.8810088059416,PL,FR
por,fre,156.74032499366695,BR,FR
por,fre,156.74032499366695,PT,FR
rum,fre,168.73093533325562,RO,FR
rus,fre,120.9906980027666,RU,FR
slo,fre,165.96804480300264,SK,FR
slv,fre,167.9936999874786,SI,FR
spa,fre,102.582749652115,AR,FR
spa,fre,102.582749652115,CL,FR
spa,fre,102.582749652115,CO,FR
spa,fre,102.582749652115,ES,FR
spa,fre,102.582749652115,MX,FR
srb,fre,168.27400972938037,HR,FR
srb,fre,168.27400972938037,RS,FR
swe,fre,154.6640159537346,SE,FR
tgl,fre,186.74244783388025,PH,FR
tha,fre,206.90721099797304,TH,FR
tur,fre,153.76322085656767,TR,FR
ukr,fre,167.37868609491227,UA,FR
urd,fre,168.73051502187934,PK,FR
vie,fre,194.60472298047037,VN,FR
zul,fre,183.0966203794706,ZA,FR
ara,ger,165.44242613033651,AE,AT
ara,ger,165.44242613033651,AE,CH
ara,ger,165.44242613033651,AE,DE
ara,ger,165.44242613033651,DZ,AT
ara,ger,165.44242613033651,DZ,CH
ara,ger,165.44242613033651,DZ,DE
ara,ger,165.44242613033651,EG,AT
ara,ger,165.44242613033651,EG,CH
ara,ger,165.44242613033651,EG,DE
ara,ger,165.44242613033651,IQ,AT
ara,ger,165.44242613033651,IQ,CH
ara,ger,165.44242613033651,IQ,DE
ara,ger,165.44242613033651,JO,AT
ara,ger,165.44242613033651,JO,CH
ara,ger,165.44242613033651,JO,DE
ara,ger,165.44242613033651,KW,AT
ara,ger,165.44242613033651,KW,CH
ara,ger,165.44242613033651,KW,DE
ara,ger,165.44242613033651,QA,AT
ara,ger,165.44242613033651,QA,CH
ara,ger,165.44242613033651,QA,DE
ara,ger,165.44242613033651,SA,AT
ara,ger,165.44242613033651,SA,CH
ara,ger,165.44242613033651,SA,DE
bel,ger,204.40071969630586,BY,AT
bel,ger,204.40071969630586,BY,CH
bel,ger,204.40071969630586,BY,DE
bul,ger,147.10839745577275,BG,AT
bul,ger,147.10839745577275,BG,CH
bul,ger,147.10839745577275,BG,DE
chi,ger,191.80832252752833,HK,AT
chi,ger,191.80832252752833,HK,CH
chi,ger,191.80832252752833,HK,DE
chi,ger,191.80832252752833,TW,AT
chi,ger,191.80832252752833,TW,CH
chi,ger,191.80832252752833,TW,DE
cmn,ger,193.63078159171516,SG,AT
cmn,ger,193.63078159171516,SG,CH
cmn,ger,193.63078159171516,SG,DE
cze,ger,157.72397498355184,CZ,AT
cze,ger,157.72397498355184,CZ,CH
cze,ger,157.72397498355184,CZ,DE
dan,ger,215.48906311861455,DK,AT
dan,ger,215.48906311861455,DK,CH
dan,ger,215.48906311861455,DK,DE
dut,ger,145.44725641658457,BE,AT
dut,ger,145.44725641658457,BE,CH
dut,ger,145.44725641658457,BE,DE
dut,ger,145.44725641658457,NL,AT
dut,ger,145.44725641658457,NL,CH
dut,ger,145.44725641658457,NL,DE
eng,ger,101.82198197248341,AU,AT
eng,ger,101.82198197248341,AU,CH
eng,ger,101.82198197248341,AU,DE
eng,ger,101.82198197248341,CA,AT
eng,ger,101.82198197248341,CA,CH
eng,ger,101.82198197248341,CA,DE
eng,ger,101.82198197248341,GB,AT
eng,ger,101.82198197248341,GB,CH
eng,ger,101.82198197248341,GB,DE
eng,ger,101.82198197248341,IE,AT
eng,ger,101.82198197248341,IE,CH
eng,ger,101.82198197248341,IE,DE
eng,ger,101.82198197248341,IN,AT
eng,ger,101.82198197248341,IN,CH
eng,ger,101.82198197248341,IN,DE
eng,ger,101.82198197248341,NZ,AT
eng,ger,101.82198197248341,NZ,CH
eng,ger,101.82198197248341,NZ,DE
eng,ger,101.82198197248341,US,AT
eng,ger,101.82198197248341,US,CH
eng,ger,101.82198197248341,US,DE
est,ger,157.41152493720202,EE,AT
est,ger,157.41152493720202,EE,CH
est,ger,157.41152493720202,EE,DE
fin,ger,135.3062247645102,FI,AT
fin,ger,135.3062247645102,FI,CH
fin,ger,135.3062247645102,FI,DE
fre,ger,113.45959196289431,FR,AT
fre,ger,113.45959196289431,FR,CH
fre,ger,113.45959196289431,FR,DE
ger,ger,0,AT,AT
ger,ger,0,AT,CH
ger,ger,0,AT,DE
ger,ger,0,CH,AT
ger,ger,0,CH,CH
ger,ger,0,CH,DE
ger,ger,0,DE,AT
ger,ger,0,DE,CH
ger,ger,0,DE,DE
gre,ger,159.04814053433648,GR,AT
gre,ger,159.04814053433648,GR,CH
gre,ger,159.04814053433648,GR,DE
heb,ger,165.8504019894927,IL,AT
heb,ger,165.8504019894927,IL,CH
heb,ger,165.8504019894927,IL,DE
hun,ger,189.82213530673985,HU,AT
hun,ger,189.82213530673985,HU,CH
hun,ger,189.82213530673985,HU,DE
ind,ger,191.05540611460296,ID,AT
ind,ger,191.05540611460296,ID,CH
ind,ger,191.05540611460296,ID,DE
ita,ger,142.5309599306933,IT,AT
ita,ger,142.5309599306933,IT,CH
ita,ger,142.5309599306933,IT,DE
jpn,ger,171.4983530927753,JP,AT
jpn,ger,171.4983530927753,JP,CH
jpn,ger,171.4983530927753,JP,DE
kaz,ger,157.9552216303029,KZ,AT
kaz,ger,157.9552216303029,KZ,CH
kaz,ger,157.9552216303029,KZ,DE
khm,ger,177.99827621313375,KH,AT
khm,ger,177.99827621313375,KH,CH
khm,ger,177.99827621313375,KH,DE
kor,ger,163.4420163020367,KR,AT
kor,ger,163.4420163020367,KR,CH
kor,ger,163.4420163020367,KR,DE
lav,ger,155.78786682677588,LV,AT
lav,ger,155.78786682677588,LV,CH
lav,ger,155.78786682677588,LV,DE
lit,ger,158.21798344720048,LT,AT
lit,ger,158.21798344720048,LT,CH
lit,ger,158.21798344720048,LT,DE
may,ger,198.22501475572773,MY,AT
may,ger,198.22501475572773,MY,CH
may,ger,198.22501475572773,MY,DE
nor,ger,156.96794676461514,NO,AT
nor,ger,156.96794676461514,NO,CH
nor,ger,156.96794676461514,NO,DE
pol,ger,152.42364951565116,PL,AT
pol,ger,152.42364951565116,PL,CH
pol,ger,152.42364951565116,PL,DE
por,ger,152.29842738687591,BR,AT
por,ger,152.29842738687591,BR,CH
por,ger,152.29842738687591,BR,DE
por,ger,152.29842738687591,PT,AT
por,ger,152.29842738687591,PT,CH
por,ger,152.29842738687591,PT,DE
rum,ger,160.05994874086144,RO,AT
rum,ger,160.05994874086144,RO,CH
rum,ger,160.05994874086144,RO,DE
rus,ger,108.76678311009537,RU,AT
rus,ger,108.76678311009537,RU,CH
rus,ger,108.76678311009537,RU,DE
slo,ger,156.59463060151003,SK,AT
slo,ger,156.59463060151003,SK,CH
slo,ger,156.59463060151003,SK,DE
slv,ger,158.99768257104736,SI,AT
slv,ger,158.99768257104736,SI,CH
slv,ger,158.99768257104736,SI,DE
spa,ger,144.56286076389057,AR,AT
spa,ger,144.56286076389057,AR,CH
spa,ger,144.56286076389057,AR,DE
spa,ger,144.56286076389057,CL,AT
spa,ger,144.56286076389057,CL,CH
spa,ger,144.56286076389057,CL,DE
spa,ger,144.56286076389057,CO,AT
spa,ger,144.56286076389057,CO,CH
spa,ger,144.56286076389057,CO,DE
spa,ger,144.56286076389057,ES,AT
spa,ger,144.56286076389057,ES,CH
spa,ger,144.56286076389057,ES,DE
spa,ger,144.56286076389057,MX,AT
spa,ger,144.56286076389057,MX,CH
spa,ger,144.56286076389057,MX,DE
srb,ger,158.69685766271505,HR,AT
srb,ger,158.69685766271505,HR,CH
srb,ger,158.69685766271505,HR,DE
srb,ger,158.69685766271505,RS,AT
srb,ger,158.69685766271505,RS,CH
srb,ger,158.69685766271505,RS,DE
swe,ger,150.50347058426087,SE,AT
swe,ger,150.50347058426087,SE,CH
swe,ger,150.50347058426087,SE,DE
tgl,ger,178.45833334277216,PH,AT
tgl,ger,178.45833334277216,PH,CH
tgl,ger,178.45833334277216,PH,DE
tha,ger,203.17152530682486,TH,AT
tha,ger,203.17152530682486,TH,CH
tha,ger,203.17152530682486,TH,DE
tur,ger,159.73380873898398,TR,AT
tur,ger,159.73380873898398,TR,CH
tur,ger,159.73380873898398,TR,DE
ukr,ger,155.1836657750788,UA,AT
ukr,ger,155.1836657750788,UA,CH
ukr,ger,155.1836657750788,UA,DE
urd,ger,158.2431461627267,PK,AT
urd,ger,158.2431461627267,PK,CH
urd,ger,158.2431461627267,PK,DE
vie,ger,200.63184014948357,VN,AT
vie,ger,200.63184014948357,VN,CH
vie,ger,200.63184014948357,VN,DE
zul,ger,186.19948780435607,ZA,AT
zul,ger,186.19948780435607,ZA,CH
zul,ger,186.19948780435607,ZA,DE
ara,gre,52.45839124254968,AE,GR
ara,gre,52.45839124254968,DZ,GR
ara,gre,52.45839124254968,EG,GR
ara,gre,52.45839124254968,IQ,GR
ara,gre,52.45839124254968,JO,GR
ara,gre,52.45839124254968,KW,GR
ara,gre,52.45839124254968,QA,GR
ara,gre,52.45839124254968,SA,GR
bel,gre,130.34435726993183,BY,GR
bul,gre,99.75724302981995,BG,GR
chi,gre,107.85408415878263,HK,GR
chi,gre,107.85408415878263,TW,GR
cmn,gre,123.68961313264198,SG,GR
cze,gre,28.14129052909638,CZ,GR
dan,gre,99.98604344919907,DK,GR
dut,gre,78.1325884430107,BE,GR
dut,gre,78.1325884430107,NL,GR
eng,gre,149.81250068095767,AU,GR
eng,gre,149.81250068095767,CA,GR
eng,gre,149.81250068095767,GB,GR
eng,gre,149.81250068095767,IE,GR
eng,gre,149.81250068095767,IN,GR
eng,gre,149.81250068095767,NZ,GR
eng,gre,149.81250068095767,US,GR
est,gre,36.712934126434185,EE,GR
fin,gre,123.20902559150902,FI,GR
fre,gre,167.94592966492655,FR,GR
ger,gre,159.04814053433648,AT,GR
ger,gre,159.04814053433648,CH,GR
ger,gre,159.04814053433648,DE,GR
gre,gre,0,GR,GR
heb,gre,101.35081000825319,IL,GR
hun,gre,169.30550317066326,HU,GR
ind,gre,138.55337530268957,ID,GR
ita,gre,104.7704988635713,IT,GR
jpn,gre,147.58314669976366,JP,GR
kaz,gre,24.9300205359879,KZ,GR
khm,gre,89.32977582514913,KH,GR
kor,gre,135.27672769064432,KR,GR
lav,gre,104.06532398793689,LV,GR
lit,gre,62.021073607609964,LT,GR
may,gre,142.75649137009572,MY,GR
nor,gre,54.6457671656829,NO,GR
pol,gre,58.71678076110651,PL,GR
por,gre,66.29163280906252,BR,GR
por,gre,66.29163280906252,PT,GR
rum,gre,18.431563291267313,RO,GR
rus,gre,144.81239789440204,RU,GR
slo,gre,28.897926246991712,SK,GR
slv,gre,4.0059885754346185,SI,GR
spa,gre,159.827583278629,AR,GR
spa,gre,159.827583278629,CL,GR
spa,gre,159.827583278629,CO,GR
spa,gre,159.827583278629,ES,GR
spa,gre,159.827583278629,MX,GR
srb,gre,11.582806941656612,HR,GR
srb,gre,11.582806941656612,RS,GR
swe,gre,80.31495923604508,SE,GR
tgl,gre,83.10471103078523,PH,GR
tha,gre,136.21939314191144,TH,GR
tur,gre,117.38293000938604,TR,GR
ukr,gre,34.05871295254543,UA,GR
urd,gre,33.29766180621545,PK,GR
vie,gre,135.1240977608051,VN,GR
zul,gre,127.4412989283033,ZA,GR
ara,heb,110.30720153889519,AE,IL
ara,heb,110.30720153889519,DZ,IL
ara,heb,110.30720153889519,EG,IL
ara,heb,110.30720153889519,IQ,IL
ara,heb,110.30720153889519,JO,IL
ara,heb,110.30720153889519,KW,IL
ara,heb,110.30720153889519,QA,IL
ara,heb,110.30720153889519,SA,IL
bel,heb,169.53735194535543,BY,IL
bul,heb,119.03480169057235,BG,IL
chi,heb,147.75816095448675,HK,IL
chi,heb,147.75816095448675,TW,IL
cmn,heb,155.65906463200042,SG,IL
cze,heb,100.38555069856791,CZ,IL
dan,heb,142.11186110414397,DK,IL
dut,heb,107.62747393406039,BE,IL
dut,heb,107.62747393406039,NL,IL
eng,heb,155.84136779784353,AU,IL
eng,heb,155.84136779784353,CA,IL
eng,heb,155.84136779784353,GB,IL
eng,heb,155.84136779784353,IE,IL
eng,heb,155.84136779784353,IN,IL
eng,heb,155.84136779784353,NZ,IL
eng,heb,155.84136779784353,US,IL
est,heb,96.70699402789906,EE,IL
fin,heb,137.15754138356905,FI,IL
fre,heb,169.3893846470234,FR,IL
ger,heb,165.8504019894927,AT,IL
ger,heb,165.8504019894927,CH,IL
ger,heb,165.8504019894927,DE,IL
gre,heb,101.35081000825319,GR,IL
heb,heb,0,IL,IL
hun,heb,181.80799771522058,HU,IL
ind,heb,162.77003951650994,ID,IL
ita,heb,121.30814871906756,IT,IL
jpn,heb,170.91597879243548,JP,IL
kaz,heb,103.9095998763095,KZ,IL
khm,heb,130.10536539853018,KH,IL
kor,heb,159.50661406816553,KR,IL
lav,heb,129.5935310112816,LV,IL
lit,heb,111.50092984666806,LT,IL
may,heb,141.06309264364722,MY,IL
nor,heb,109.17017086687753,NO,IL
pol,heb,99.90114853321606,PL,IL
por,heb,109.34298654469418,BR,IL
por,heb,109.34298654469418,PT,IL
rum,heb,101.59753539720555,RO,IL
rus,heb,157.41113230147576,RU,IL
slo,heb,98.27727917135364,SK,IL
slv,heb,101.27160877986744,SI,IL
spa,heb,165.19721308030353,AR,IL
spa,heb,165.19721308030353,CL,IL
spa,heb,165.19721308030353,CO,IL
spa,heb,165.19721308030353,ES,IL
spa,heb,165.19721308030353,MX,IL
srb,heb,101.66366445321482,HR,IL
srb,heb,101.66366445321482,RS,IL
swe,heb,112.7854836350208,SE,IL
tgl,heb,130.5904535086997,PH,IL
tha,heb,139.4181744277137,TH,IL
tur,heb,127.7122951105017,TR,IL
ukr,heb,100.49666330894476,UA,IL
urd,heb,105.91426947947912,PK,IL
vie,heb,154.73506790700026,VN,IL
zul,heb,147.20911977242017,ZA,IL
ara,hun,168.32520380942105,AE,HU
ara,hun,168.32520380942105,DZ,HU
ara,hun,168.32520380942105,EG,HU
ara,hun,168.32520380942105,IQ,HU
ara,hun,168.32520380942105,JO,HU
ara,hun,168.32520380942105,KW,HU
ara,hun,168.32520380942105,QA,HU
ara,hun,168.32520380942105,SA,HU
bel,hun,212.2453672290939,BY,HU
bul,hun,153.24201751679274,BG,HU
chi,hun,200.4468049635171,HK,HU
chi,hun,200.4468049635171,TW,HU
cmn,hun,202.33828843803542,SG,HU
cze,hun,168.25664980763526,CZ,HU
dan,hun,196.06687144004516,DK,HU
dut,hun,169.87005594157486,BE,HU
dut,hun,169.87005594157486,NL,HU
eng,hun,196.02334345368018,AU,HU
eng,hun,196.02334345368018,CA,HU
eng,hun,196.02334345368018,GB,HU
eng,hun,196.02334345368018,IE,HU
eng,hun,196.02334345368018,IN,HU
eng,hun,196.02334345368018,NZ,HU
eng,hun,196.02334345368018,US,HU
est,hun,170.90648333259404,EE,HU
fin,hun,141.42088250875443,FI,HU
fre,hun,188.49392898681918,FR,HU
ger,hun,189.82213530673985,AT,HU
ger,hun,189.82213530673985,CH,HU
ger,hun,189.82213530673985,DE,HU
gre,hun,169.30550317066326,GR,HU
heb,hun,181.80799771522058,IL,HU
hun,hun,0,HU,HU
ind,hun,213.97201473948292,ID,HU
ita,hun,170.50339217228574,IT,HU
jpn,hun,211.0851178920857,JP,HU
kaz,hun,171.13111735682745,KZ,HU
khm,hun,172.25210211902842,KH,HU
kor,hun,207.74088442948428,KR,HU
lav,hun,184.54798056830597,LV,HU
lit,hun,167.1569733128715,LT,HU
